img_file,Image size (pixels),Aspect ratio,RMS contrast,Luminance entropy,Complexity,Edge density,Color entropy,mean R channel,mean G channel,mean B channel (RGB),mean L channel,mean a channel,mean b channel (Lab),mean H channel,mean S channel,mean V channel,std R channel,std G channel,std B channel,std L channel,std a channel,std b channel (Lab),std H channel,std S channel,std V channel,Mirror symmetry,DCM distance,DCM x position,DCM y position,Balance,CNN symmetry left-right,CNN symmetry up-down,CNN symmetry left-right & up-down,Slope Redies,Slope Spehar,Slope Mather,Fourier sigma,2D Fractal dimension,3D Fractal dimension,Self-similarity (PHOG),Self-similarity (CNN),Anisotropy,Homogeneity,1st-order EOE,2nd-order EOE,Sparseness,Variability,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\35a39be9_2678_49a0_82cc_7ae551b8a6b4.jpg,1536,2.0,18.798,7.462,6.978,76.548,5.844,116.786,80.876,66.16,37.29,13.412,13.872,0.01933,0.4442,0.458,53.202,45.887,26.235,18.798,7.277,14.381,0.06774,0.1057,0.2086,36.292,3.221,0.003906,-0.01562,18.566,0.4386,0.4055,0.3969,-2.579,-1.219,-1.271,0.002857,1.447,2.507,0.6631,0.8187,0.0003883,96.536,3.932,4.233,0.000139,2.005e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\35d3986a_579c_48b8_b370_5238e2e3052a.jpg,1216,0.7273,24.173,7.755,17.778,123.933,7.227,98.667,93.066,91.373,39.418,3.424,2.489,0.9172,0.3984,0.4403,56.512,62.149,58.025,24.173,11.993,12.493,0.3836,0.2585,0.2208,31.722,10.511,0.0,-0.05256,17.051,0.6087,0.4867,0.4766,-2.113,-1.039,-0.9918,0.006111,1.65,2.69,0.6511,0.8405,0.0002709,97.272,4.544,4.53,0.0001059,1.627e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\35fbc45f_705e_4ff7_8e59_8e0f38d7bede.png,1280,0.6667,25.929,7.774,8.159,117.921,6.543,108.939,93.679,71.679,39.913,4.128,14.438,0.1707,0.4584,0.4367,61.748,66.772,65.6,25.929,10.27,17.573,0.1704,0.3783,0.243,39.945,5.938,0.007812,0.02865,9.529,0.3623,0.3566,0.3514,-2.807,-1.415,-1.331,0.001827,1.33,2.471,0.6013,0.7935,0.0006072,97.213,4.261,4.328,0.0002032,3.005e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\3604382f_a3ba_40da_a4e8_f05188f31147.jpg,1792,2.5,20.254,7.587,8.519,73.05,5.983,84.069,89.48,71.564,36.243,-4.926,9.37,0.2613,0.2821,0.3611,45.676,50.331,49.123,20.254,4.564,11.661,0.1296,0.2087,0.2018,42.726,18.409,-0.02734,0.08789,29.407,0.5303,0.4658,0.4098,-2.48,-1.166,-1.183,0.004734,1.408,2.543,0.8245,0.7806,0.0001786,88.583,4.259,4.444,0.0001287,1.583e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\360ac5dd_cfa4_4143_91ca_f7e11dbbfd3a.jpg,1280,0.6667,21.497,7.704,8.966,121.344,7.223,121.16,121.367,111.168,49.944,-1.405,5.319,0.1955,0.2392,0.5146,55.356,53.777,47.343,21.497,7.296,14.144,0.2654,0.1512,0.2041,16.948,5.029,0.02344,-0.009115,15.411,0.5178,0.551,0.4916,-2.859,-1.66,-1.393,0.01209,1.466,2.498,0.7864,0.8635,0.0002417,99.057,4.566,4.547,0.0001254,9.076e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\360ca60a_dcee_49d3_af8c_be5d1707c18d.jpg,1792,2.5,20.427,7.611,8.817,73.376,6.204,83.626,91.063,74.283,36.742,-5.57,8.51,0.2844,0.2697,0.3648,45.393,50.983,49.675,20.427,4.687,11.465,0.1406,0.1895,0.204,42.382,18.694,-0.02578,0.08984,29.55,0.5509,0.4467,0.406,-2.474,-1.156,-1.175,0.005417,1.425,2.554,0.7975,0.7867,0.0001759,88.529,4.311,4.455,0.0001252,1.552e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\363429f8_2fab_4f8b_a645_65decbce64de.jpg,1984,0.7222,17.757,7.36,13.66,109.744,7.124,77.96,78.443,61.865,32.498,-2.016,9.835,0.113,0.3623,0.3507,29.288,48.423,31.315,17.757,14.042,9.095,0.1686,0.1256,0.1624,47.583,4.867,-0.001202,0.02431,10.214,0.6225,0.5984,0.5989,-2.08,-1.202,-1.084,0.003532,1.649,2.66,0.8636,0.8699,0.0002089,97.042,4.551,4.539,8.801e-05,1.037e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\36528409_d04c_4bd3_8ad2_ad2d53f95887.jpg,1024,1.0,22.466,7.385,15.574,203.217,5.647,151.697,150.23,149.638,61.473,0.495,0.7355,0.04996,0.067,0.6076,56.821,59.256,64.103,22.466,1.965,3.956,0.2684,0.05883,0.2365,43.716,1.611,0.001953,0.007812,2.168,0.6148,0.5628,0.5226,-2.815,-1.229,-1.397,0.04049,1.49,2.625,0.8242,0.8826,0.0006124,99.682,2.427,2.562,0.0002163,3.281e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\36531ef1_cb68_44eb_93ed_df4bf0aee3b8.jpg,1728,0.6875,22.093,7.596,8.072,90.688,7.153,124.733,137.907,125.364,55.837,-5.4,6.285,0.2727,0.3422,0.5975,53.884,59.954,62.762,22.093,16.228,12.882,0.2164,0.1347,0.235,26.308,5.797,0.01562,0.02441,12.687,0.4812,0.4566,0.458,-2.464,-1.34,-1.164,0.002561,1.474,2.579,0.7778,0.8278,0.000289,94.086,4.562,4.535,0.000219,1.966e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\3671fd87_fc78_407a_92c7_6ca05a7a41b9.jpg,1024,1.0,23.836,7.772,4.357,56.012,6.032,96.263,106.157,111.694,43.957,0.6932,-2.706,0.9594,0.4249,0.5028,51.228,64.775,65.51,23.836,13.228,11.52,0.3134,0.2105,0.2224,47.163,21.658,0.08398,-0.06836,13.79,0.2332,0.4371,0.2199,-2.979,-1.456,-1.389,0.01028,1.217,2.401,0.5488,0.7301,0.0009206,85.19,4.244,4.261,0.0005315,3.306e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\368198b0_80cc_473d_983f_9fe5425f8f91.jpg,1216,0.7273,21.318,7.689,5.864,83.972,6.564,122.589,119.302,147.464,50.825,8.432,-14.6484,0.714,0.2953,0.5914,57.383,55.009,49.787,21.318,8.486,9.743,0.1148,0.1821,0.1938,41.227,0.6895,-0.001953,-0.002841,9.595,0.5257,0.4668,0.441,-2.924,-1.467,-1.407,0.0039,1.218,2.343,0.7137,0.8083,0.0004515,95.534,4.469,4.475,0.0002046,1.768e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\368b91fa_ded9_4611_af41_5a8fa1fbb16b.jpg,1024,1.0,22.082,7.775,8.161,74.835,6.151,120.632,121.148,81.089,49.181,-6.141,21.096,0.1588,0.3481,0.5089,53.756,58.55,32.117,22.082,12.483,16.264,0.1044,0.1286,0.2239,35.435,7.031,0.0,0.03516,6.791,0.487,0.4827,0.441,-2.754,-1.237,-1.385,0.01486,1.402,2.51,0.734,0.7489,0.0003167,94.353,4.415,4.43,0.0001464,1.834e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\36909101_e431_44bd_9784_91e4b3114a89.jpg,1216,0.7273,18.168,6.734,6.791,70.193,3.788,108.164,108.157,96.695,44.657,-2.202,6.296,0.1709,0.1218,0.4285,44.132,42.955,38.673,18.168,1.55,2.89,0.06621,0.05995,0.1706,17.168,2.403,-0.003906,0.01136,9.335,0.5281,0.4209,0.4286,-2.435,-1.377,-1.126,0.01345,1.327,2.536,0.5713,0.7813,0.00111,86.628,3.878,4.223,0.0002302,2.104e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\3697fd8a_461c_4db7_be82_a725ad05e872.jpg,1280,1.5,15.349,7.096,20.031,80.827,5.622,143.124,100.132,81.471,47.308,17.047,18.142,0.03966,0.5324,0.6087,59.816,39.624,39.042,15.349,19.599,21.313,0.1604,0.2065,0.1944,6.842,4.225,0.01172,-0.01758,11.875,0.5175,0.5235,0.4989,-1.588,-0.6816,-0.7301,0.02648,1.81,2.719,0.8228,0.8419,0.0003056,99.848,4.51,4.521,0.0001621,2.058e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\3699680a_99a0_4f55_bc80_07bc35ef47b6.jpg,1024,1.0,24.893,6.387,6.51,83.168,5.299,102.804,151.05,146.136,59.038,-12.1739,-4.013,0.5219,0.5265,0.6985,69.609,64.054,93.623,24.893,18.187,35.946,0.1649,0.2993,0.2654,15.816,7.031,0.03516,0.0,8.316,0.4034,0.3629,0.2657,-2.812,-1.436,-1.199,0.09699,1.357,2.349,0.5008,0.6461,0.001303,94.308,2.649,3.046,0.0006391,4.32e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\36c5b703_e326_4c03_b6a0_d330a842dad6.png,1024,1.0,23.162,7.428,10.148,80.467,4.172,142.006,114.716,96.069,49.714,8.689,14.87,0.07099,0.3699,0.5571,56.77,62.06,64.866,23.162,6.373,9.646,0.05432,0.2012,0.223,60.686,9.664,0.01172,0.04688,10.573,0.4544,0.4555,0.356,-2.68,-1.39,-1.031,0.0736,1.37,2.612,0.6038,0.7375,0.0004191,87.727,4.552,4.4,0.0001897,1.871e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\36cca3c7_6aba_49e7_bbfd_0054f8319df8.jpg,1280,1.5,10.143,6.915,7.948,61.947,5.726,113.976,96.358,76.468,41.991,4.056,13.888,0.1089,0.297,0.4497,35.985,22.635,15.997,10.143,7.547,10.089,0.08335,0.1642,0.139,30.74,7.203,-0.02734,0.02344,14.501,0.6202,0.6194,0.5888,-2.227,-1.241,-1.079,0.003421,1.612,2.611,0.864,0.8597,0.0001151,95.924,4.508,4.555,9.596e-05,7.336e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\36d02861_a6e7_4dcc_b703_15737c8f9fb3.png,1024,1.0,18.53,7.495,6.635,79.74,6.353,70.492,74.799,59.527,31.516,0.1109,9.687,0.1996,0.6117,0.374,46.168,48.714,52.888,18.53,15.197,18.413,0.2372,0.272,0.193,58.177,14.678,0.03125,0.06641,12.102,0.2991,0.3515,0.2625,-3.218,-1.634,-1.529,0.04143,1.467,2.435,0.6653,0.7714,0.0005872,93.496,3.91,4.163,0.0002198,2.596e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\36e075ff_babb_4440_a546_ab989dc595d6.jpg,1536,1.0,12.693,7.03,3.741,46.061,5.587,99.832,80.783,81.201,36.245,8.283,3.091,0.9054,0.2018,0.4003,42.194,28.543,27.446,12.693,10.732,10.313,0.1501,0.1774,0.167,19.957,8.598,0.001302,0.04297,5.705,0.4379,0.4056,0.3671,-2.732,-1.367,-1.294,0.004343,1.332,2.404,0.718,0.8225,0.0003022,95.922,4.503,4.533,0.0001759,1.705e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\36e1a39b_2aa7_4dc6_b273_d3d278200922.jpg,1280,0.6667,24.573,7.764,3.629,51.222,6.271,104.569,125.948,115.35,49.717,-9.588,2.725,0.4376,0.2276,0.4995,58.644,63.518,52.185,24.573,4.352,8.118,0.1028,0.08607,0.244,38.796,4.225,-0.01758,-0.01172,14.834,0.6432,0.4141,0.4089,-2.747,-1.397,-1.254,0.007135,1.193,2.348,0.545,0.7305,0.0005697,93.158,4.474,4.352,0.0002339,1.818e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\36f52af1_cc86_4779_8d37_fbfd69e87ed9.jpg,1536,1.0,21.969,7.625,7.009,75.949,7.006,103.27,76.529,69.892,34.931,11.796,8.388,0.9768,0.4814,0.4413,65.635,52.514,57.81,21.969,14.639,22.103,0.1983,0.2492,0.2673,54.6,10.728,-0.005208,0.05339,11.346,0.5182,0.3569,0.3509,-2.74,-1.141,-1.37,0.02606,1.407,2.448,0.5314,0.7712,0.0005418,90.089,4.028,4.216,0.0001829,2.315e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\370a1211_70a0_4336_9ef7_2a63c85a3a84.jpg,2048,0.6,19.845,7.57,5.14,53.711,2.99,101.414,89.184,90.722,38.243,5.337,0.9291,0.9761,0.1423,0.3977,49.959,48.404,47.745,19.845,2.09,1.333,0.02601,0.06466,0.1959,45.922,17.153,0.04557,0.07266,13.505,0.4203,0.3867,0.3651,-2.55,-1.131,-1.117,0.005278,1.315,2.443,0.6664,0.8185,0.0004723,93.843,3.62,4.193,0.0001781,1.743e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\370d03ff_d39f_4d2e_bd64_7e602c9bd41f.jpg,1280,1.5,22.424,7.746,7.348,111.087,7.274,121.815,101.715,130.459,48.634,17.899,-8.226,0.8169,0.6486,0.6474,69.092,71.77,51.173,22.424,30.526,23.14,0.2283,0.2182,0.2121,26.547,4.844,0.01432,0.01953,16.059,0.4461,0.4595,0.4235,-2.868,-1.57,-1.414,0.004369,1.381,2.5,0.6108,0.7554,0.0005402,99.007,4.448,4.483,0.0002749,2.118e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\370d1330_d66f_47ea_8d52_82f59a8d0c69.jpg,1088,1.125,23.533,6.233,8.636,84.363,3.481,115.701,111.247,102.064,45.981,0.1292,5.627,0.1102,0.1776,0.4541,55.165,56.825,53.557,23.533,2.244,2.73,0.05458,0.1674,0.2163,20.228,6.134,-0.01389,0.02734,10.797,0.4204,0.3475,0.3487,-2.574,-1.344,-1.209,0.01759,1.329,2.527,0.5245,0.8185,0.0004131,90.056,4.506,4.506,0.0002883,1.756e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\371002e7_8204_4ac3_8cc4_e1c7d5f3130f.jpg,1024,1.0,23.094,7.666,8.74,74.345,6.879,108.647,111.491,133.139,48.592,10.628,-8.362,0.9126,0.5127,0.632,62.894,65.131,83.975,23.094,19.7,28.852,0.2928,0.2618,0.2701,50.101,5.95,0.01172,0.02734,7.5,0.5459,0.1979,0.1663,-2.57,-1.145,-1.206,0.008118,1.319,2.562,0.5762,0.7572,0.0004679,88.488,3.544,3.97,0.0002229,2.547e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\37196d63_86ff_46d5_9eca_a9fb922f4880.png,1024,1.0,30.908,7.447,7.089,102.969,6.432,126.873,133.409,106.47,53.154,-6.388,13.57,0.2621,0.3781,0.5467,77.858,78.699,84.373,30.908,11.149,19.511,0.2621,0.2592,0.2964,51.578,4.704,0.02344,-0.001953,6.921,0.2549,0.3343,0.2369,-3.339,-1.671,-1.509,0.03317,1.299,2.394,0.527,0.7312,0.0006184,87.382,4.474,4.33,0.0003715,3.365e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\37279fdf_f5f6_457e_889a_796d6aecdaa0.jpg,1216,0.7273,26.591,7.716,5.918,98.177,6.338,124.758,99.131,68.081,43.607,9.343,21.196,0.08113,0.6294,0.5346,74.429,67.7,79.103,26.591,15.215,27.532,0.1469,0.3001,0.2997,48.734,5.347,0.007812,-0.02557,12.822,0.4149,0.3757,0.3294,-3.072,-1.599,-1.441,0.006231,1.261,2.35,0.6017,0.7513,0.0005487,95.885,4.524,4.447,0.0002734,3.591e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\373a3436_7e38_4e1f_91a7_3075aaa15452.jpg,2176,2.091,20.471,7.228,11.676,98.928,6.143,81.725,52.216,35.609,24.291,11.744,13.16,0.9736,0.5367,0.3225,64.473,44.618,24.877,20.471,8.047,23.105,0.1125,0.2557,0.2517,61.794,17.278,-0.07065,0.04972,25.687,0.5506,0.4755,0.4477,-2.444,-1.1,-1.135,0.00222,1.604,2.657,0.663,0.8021,0.0003255,91.477,4.526,4.524,0.0001789,2.006e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\373fab68_5944_4fc3_8a19_a271437e7d7c.jpg,1280,0.6667,19.215,7.589,12.673,97.709,7.32,86.776,77.687,52.946,33.667,1.951,16.021,0.1028,0.5712,0.3993,55.821,48.941,35.446,19.215,18.892,18.367,0.2017,0.2261,0.2011,41.504,9.968,0.02734,-0.04167,19.227,0.4831,0.5005,0.4226,-2.219,-1.131,-1.128,0.003644,1.65,2.574,0.6856,0.8489,0.0003864,95.626,4.388,4.514,0.0001063,1.65e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\373fea1e_c65f_4ebb_8b19_ff1e579418c9.jpg,1280,0.6667,26.987,7.817,17.08,132.768,4.824,111.884,96.473,85.853,40.746,4.414,8.041,0.05572,0.3357,0.4389,68.534,65.812,60.9,26.987,2.781,5.425,0.04616,0.2504,0.2687,34.97,3.149,0.001953,0.01562,13.829,0.5833,0.4966,0.4835,-2.336,-1.042,-1.043,0.01231,1.565,2.678,0.6202,0.8456,0.0003828,97.074,4.506,4.455,0.0001707,2.143e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\374341b4_be35_40b5_80a4_24a941d91776.jpg,1344,1.625,27.971,6.996,11.864,86.786,1.264,114.218,113.542,113.909,46.354,0.3488,-0.1126,0.9689,0.03502,0.4482,66.673,67.363,66.998,27.971,0.5003,0.3677,0.06184,0.09222,0.2614,21.471,8.458,0.03846,-0.01758,17.646,0.3636,0.3412,0.3558,-2.19,-1.024,-0.9719,0.004482,1.422,2.671,0.4914,0.7923,0.0005722,92.896,4.445,4.404,0.0003795,2.543e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\3753c414_0a76_4ad9_9a85_75d3c0d31b69.jpg,1024,1.0,18.285,7.401,8.382,80.824,5.772,117.788,119.274,93.483,48.894,-4.9,13.819,0.2281,0.2698,0.4957,53.842,45.671,38.729,18.285,6.425,11.081,0.1258,0.1493,0.1928,49.885,3.221,-0.003906,0.01562,5.855,0.5338,0.3488,0.3449,-2.769,-1.334,-1.341,0.02399,1.437,2.543,0.5714,0.743,0.0003464,92.688,4.465,4.292,0.000163,2.552e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\37551756_bde2_4098_9e4e_7af6491a8b17.jpg,1216,0.7273,13.565,7.205,1.14,27.772,5.938,125.184,101.415,83.538,44.752,6.985,13.761,0.109,0.3386,0.5045,49.656,31.73,21.075,13.565,10.988,10.594,0.1593,0.1443,0.1779,35.579,5.893,0.007812,-0.02841,11.208,0.4711,0.4196,0.4072,-3.111,-1.55,-1.455,0.03923,0.8469,2.052,0.6065,0.6935,0.001246,96.398,3.025,1.583,0.0006336,1.262e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\37701feb_3a16_4ac4_b589_bdbd7b47664e.jpg,1024,1.0,21.09,7.347,9.335,105.471,5.016,143.388,137.703,140.217,58.188,3.67,0.5173,0.6117,0.2942,0.6375,50.612,59.683,65.939,21.09,15.996,21.111,0.186,0.2683,0.2069,8.82,11.267,0.04688,-0.03125,7.52,0.4416,0.2891,0.2805,-2.968,-1.532,-1.34,0.06762,1.392,2.563,0.5699,0.7596,0.000377,91.577,4.405,4.46,0.0002483,1.98e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\3784209d_023a_4c0a_8b39_9d01d9ecb505.jpg,1216,0.7273,28.053,7.742,15.321,116.194,1.858,103.414,102.245,103.166,41.895,0.6521,-0.3536,0.9288,0.06706,0.4065,67.798,68.537,68.03,28.053,0.6398,0.5729,0.0901,0.1568,0.2656,30.81,15.361,-0.003906,0.0767,10.85,0.5411,0.3967,0.4097,-2.232,-1.028,-1.03,0.003346,1.47,2.633,0.613,0.8328,0.0003887,95.638,4.41,4.44,0.0001966,2.404e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\37919143_5226_4cc1_b522_b8257197b4ea.jpg,1216,0.7273,15.747,7.395,1.021,23.281,6.469,143.639,78.896,101.824,42.437,30.414,-0.8765,0.9119,0.5445,0.5915,54.578,42.443,18.91,15.747,14.891,21.303,0.1303,0.1422,0.1882,47.955,10.511,0.0,-0.05256,19.053,0.9263,0.4806,0.4799,-3.133,-1.624,-1.47,0.02942,0.8105,2.041,0.5457,0.6334,0.001461,90.828,2.678,1.69,0.0009395,9.056e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\37e16eba_2db5_4ab8_9e23_24136e081faf.png,1024,1.0,20.112,7.421,5.244,64.172,6.276,95.685,59.093,59.723,28.922,16.492,6.879,0.97,0.503,0.3792,50.411,50.87,41.089,20.112,9.661,12.467,0.08486,0.2135,0.1968,51.057,12.166,-0.04492,0.04102,11.6,0.4666,0.4111,0.3668,-3.076,-1.51,-1.419,0.01679,1.265,2.365,0.6348,0.7617,0.0005268,90.353,4.39,4.336,0.0001952,2.113e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\3800abca_7469_4b72_bef7_29cade354967.jpg,1344,0.75,27.936,7.667,8.921,99.752,4.995,117.375,90.777,63.693,39.168,7.7,18.044,0.05543,0.4453,0.4607,75.813,68.405,53.927,27.936,6.356,17.714,0.07102,0.2196,0.2969,44.609,10.069,0.03472,0.03646,11.17,0.3429,0.4211,0.3144,-2.861,-1.278,-1.391,0.01882,1.364,2.442,0.7389,0.73,0.0004954,96.051,4.192,4.116,0.0002105,3.52e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\380ab5c0_2c07_4c18_a4a4_41ea0456fcf5.png,1024,1.0,33.268,7.534,18.164,249.691,4.527,114.528,113.86,114.474,45.923,0.4422,-0.2675,0.9056,0.04106,0.4527,83.201,84.238,83.581,33.268,1.14,1.099,0.2355,0.05745,0.3281,41.443,10.776,0.03906,0.03711,7.023,0.5433,0.4726,0.4624,-3.237,-1.795,-1.348,0.1192,1.48,2.599,0.618,0.8441,0.0009102,97.507,3.308,3.835,0.0002435,1.029e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\380e393b_2357_4077_8c6c_59154ccaa670.jpg,1216,1.375,18.986,7.535,9.826,75.649,5.59,105.929,91.21,80.286,39.633,6.281,9.419,0.02951,0.434,0.4671,44.327,48.168,61.507,18.986,8.385,18.724,0.2311,0.2201,0.2122,44.887,10.156,0.0,0.05078,15.873,0.5039,0.4314,0.4098,-2.315,-1.087,-1.112,0.003511,1.588,2.64,0.7574,0.8241,0.0003929,93.602,4.417,4.496,0.0001838,1.617e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\38120f1b_de62_4c67_831e_d421066015d7.jpg,1024,1.0,18.597,7.54,14.011,93.255,7.157,96.208,123.588,80.098,49.391,-12.8621,18.995,0.359,0.6047,0.5511,75.162,46.584,40.759,18.597,17.47,31.022,0.1934,0.2139,0.2129,46.397,3.338,-0.005859,0.01562,6.182,0.5134,0.5115,0.4718,-2.457,-1.119,-1.105,0.03534,1.641,2.653,0.7523,0.8402,0.0002845,95.251,4.209,4.451,0.0001204,1.465e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\3816f8b2_555d_4080_8d1d_79b07bfb9372.png,1024,1.0,24.211,7.825,3.621,53.8,6.787,141.107,102.903,131.061,47.665,21.503,-9.513,0.8912,0.3877,0.6011,67.803,62.078,51.961,24.211,10.366,17.075,0.1229,0.1797,0.236,27.996,11.355,-0.003906,-0.05664,10.627,0.3412,0.3753,0.2987,-3.184,-1.553,-1.527,0.004858,1.112,2.288,0.5569,0.6951,0.0007156,93.397,4.446,4.31,0.000349,2.699e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\3819da88_c6de_4a85_bf31_fda3b0a1b670.jpg,1984,0.7222,34.919,7.264,33.629,202.821,2.278,90.175,89.299,90.872,36.048,0.6394,-0.7421,0.8278,0.1179,0.3571,86.566,86.865,86.876,34.919,0.6165,0.6516,0.1446,0.2462,0.3404,41.635,3.297,0.01202,-0.01128,16.147,0.6636,0.6656,0.658,-1.827,-0.9375,-0.7052,0.007334,1.745,2.944,0.7905,0.8993,0.0002195,96.259,4.565,4.535,0.0001174,4.899e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\381f53e8_a995_46c7_bab4_7317775a2f69.png,1024,1.0,28.333,7.599,12.177,144.109,6.152,120.886,117.901,113.11,48.506,0.6263,3.027,0.07978,0.2319,0.4942,72.625,70.189,69.682,28.333,3.437,8.617,0.2306,0.2692,0.28,16.029,8.629,-0.003906,0.04297,5.364,0.436,0.3321,0.328,-3.108,-1.68,-1.329,0.08635,1.578,2.562,0.6063,0.8136,0.0007198,96.499,4.516,4.485,0.0003454,2.092e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\38200583_12c8_4c84_9aaf_a5af899fa6e0.jpg,1536,1.0,16.945,7.364,8.898,72.441,6.448,94.369,75.089,71.024,33.413,8.227,5.483,0.9444,0.3333,0.3824,47.346,39.894,43.914,16.945,8.666,14.434,0.1638,0.2338,0.1896,52.204,9.317,-0.02083,0.04167,9.391,0.5598,0.3996,0.3966,-2.662,-1.004,-1.158,0.04518,1.516,2.577,0.7573,0.7962,0.000397,93.346,3.286,3.711,0.0001298,2.337e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\3839b91e_fff8_427b_a800_b02d29b06a69.jpg,1280,0.6667,22.288,7.392,11.891,92.122,6.431,101.655,66.187,61.829,31.474,15.605,9.262,0.0006449,0.5221,0.4003,53.383,57.77,51.606,22.288,10.23,13.394,0.08894,0.2398,0.2086,63.292,4.895,-0.02148,-0.01172,16.239,0.5561,0.5432,0.5208,-2.393,-1.292,-1.16,0.007842,1.538,2.529,0.7999,0.8089,0.0002904,84.605,4.5,4.429,0.0001014,1.482e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\3857f1f0_4b8c_4645_9df2_370f325f8710.jpg,1024,1.0,22.755,7.233,6.973,97.104,5.686,153.611,147.258,117.09,60.386,-1.264,15.857,0.01032,0.3196,0.6236,55.38,59.943,59.179,22.755,13.831,23.665,0.1466,0.3189,0.2243,5.905,6.822,-0.03125,-0.01367,4.122,0.3968,0.5423,0.3811,-3.309,-1.664,-1.531,0.02742,1.407,2.425,0.5851,0.7701,0.0004998,86.561,3.965,4.204,0.0001864,2.024e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\385adf43_3c9e_493f_816c_b75f211077e0.jpg,1344,1.625,23.716,7.434,11.398,120.306,5.134,97.822,79.427,67.826,34.18,6.253,9.633,0.06069,0.3485,0.3853,58.595,58.644,53.834,23.716,5.453,8.818,0.0646,0.1672,0.2326,58.666,16.251,0.0601,0.05469,22.529,0.4874,0.4858,0.4544,-2.463,-1.257,-1.254,0.002481,1.53,2.553,0.7259,0.8318,0.0005234,93.692,4.152,4.301,0.0001812,1.657e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\385f0d39_40f0_47f3_a654_93cf67aa9887.jpg,1024,1.0,30.141,6.91,7.316,101.253,5.605,108.367,142.118,169.958,57.833,2.731,-17.7232,0.5195,0.467,0.7247,93.163,80.401,85.904,30.141,17.823,35.684,0.2458,0.4041,0.2949,33.317,7.463,-0.02734,-0.02539,8.705,0.356,0.351,0.26,-2.706,-1.283,-1.223,0.04383,1.226,2.246,0.5311,0.6034,0.001561,95.14,2.947,3.505,0.000609,6.205e-05,
